"";"ResponseId";"Województwo";"StartDate";"EndDate";"Status";"IPAddress";"Progress";"Duration__in_seconds_";"Finished";"RecordedDate";"RecipientLastName";"RecipientFirstName";"RecipientEmail";"ExternalReference";"LocationLatitude";"LocationLongitude";"DistributionChannel";"UserLanguage";"Q_RecaptchaScore";"Q2";"Q4";"Q20";"Q19";"Q5_1";"Q5_2";"Q5_3";"Q5_4";"Q5_5";"Q5_6";"Q5_7";"Q5_8";"Q5_9";"Q5_10";"Q5_11";"Q5_12";"Q5_13";"Q5_14";"Q5_15";"Q21_1";"Q21_2";"Q21_3";"Q21_4";"Q21_5";"Q21_6";"Q21_7";"Q21_8";"Q21_9";"Q21_10";"Q21_11";"Q21_12";"Q21_13";"Q21_14";"Q21_15";"Q21_16";"Q21_17";"Q21_18";"Q7_1";"Q7_2";"Q7_3";"Q7_4";"Q7_5";"Q7_6";"Q7_7";"Q7_8";"Q7_9";"Q7_10";"Q7_11";"Q9_1";"Q9_2";"Q9_3";"Q9_4";"Q9_5";"Q9_6";"Q9_7";"Q9_8";"Q9_9";"Q9_10";"Q9_11";"Q9_12";"Q9_13";"Q9_14";"Q9_15";"Q9_16";"Q9_17";"Q9_18";"Q9_19";"Q9_20";"Q9_21";"Q9_22";"Q9_23";"Q9_24";"Q9_25";"Q9_26";"Q9_27";"Q9_28";"Q9_29";"Q9_30";"Q9_31";"Q6_1";"Q6_2";"Q6_3";"Q6_4";"Q6_5";"Q6_6";"Q6_7";"Q6_8";"Q6_9";"Q6_10";"Q6_11";"Q6_12";"Q6_13";"Q6_14";"Q6_15";"Q6_16";"Q6_17";"Q6_18";"Q6_19";"Q6_20";"Q6_21";"Q6_22";"Q6_23";"Q8_1";"Q8_2";"Q8_3";"Q8_4";"Q8_5";"Q8_6";"Q8_7";"Q8_8";"Q8_9";"Q8_10";"Q8_11";"Q8_12";"Q8_13";"Q10_1";"Q10_2";"Q10_3";"Q10_4";"Q10_5";"Q10_6";"Q10_7";"Q10_8";"Q10_9";"Q10_10";"Q10_11";"Q10_12";"Q11_1";"Q11_2";"Q11_3";"Q11_4";"Q11_5";"Q11_6";"Q11_7";"Q11_8";"Q11_9";"Q11_10";"Q11_11";"Q11_12";"Q11_13";"Q12_1";"Q12_2";"Q13_1";"Q13_2";"Q13_3";"Q13_4";"Q13_5";"Q13_6";"Q13_7";"Q13_8";"Q13_9";"Q13_10";"Q14_1";"Q14_2";"Q14_3";"Q14_4";"Q15_1";"Q15_2";"Q15_3";"Q15_4";"Q15_5";"Q15_6";"Q15_7";"Q15_8";"Q15_9";"Q15_10";"Q15_11";"Q15_12";"Q15_13";"Q15_14";"Q16_1";"Q16_2";"Q17";"Q18_1";"Q18_2";"Kody_szkol";"Q99___Miasto_Wie_";"Q18_1_Nic";"Q18_1_Nie_wiem";"Q18_1_odp";"Q18_2_m_zew_pieni_dze";"Q18_2_Zawodowe";"Q18_2_m_zew_s_awa";"Q18_2_Wa_ne";"Q18_2_m_osi_gniec";"Q18_2_m_zew_wynalazek";"Q18_2_Inne";"Q18_2_Status";"Q18_2_m_zew_inne";"Q18_2_Pomoc";"Q18_2_m_wew_zaint";"Q18_2_m_zew_wa_ne";"Q18_2_m_wew__przyj";"Q18_2_odp";"Q18_2_W_asne";"Q18_2___Parent_Topics";"Q18_2___Sentiment_Polarity";"Q18_2___Sentiment_Score";"Q18_2___Sentiment";"Q18_2___Topic_Sentiment_Label";"Q18_2___Topic_Sentiment_Score";"Q18_2___Topics"
"1116";"R_2oCByXtIvzfN52p";NA;2020-12-09 01:24:01;2020-12-09 01:37:12;0;"89.228.41.110";100;790;1;2020-12-09 01:37:12;"";"";"";"";"53.8195037841796875";"22.3650054931640625";"anonymous";"EN";0,9;2;"14";"Sp2";"Elk";4;1;1;1;4;1;1;4;4;4;1;4;4;1;1;1;4;4;1;4;4;1;1;4;4;1;4;1;1;4;NA;NA;NA;1;1;1;1;4;1;1;1;4;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;4;1;4;1;4;4;4;1;4;1;4;4;4;1;1;1;1;1;4;1;4;4;4;4;1;4;1;4;1;1;4;4;1;1;4;1;4;1;1;4;1;1;1;4;1;1;1;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Chcialbym naprawic ten swiat poniewaz debile które tu zyly zniszczyly go";"";3;"Mechanik";"Znam sie na tym lubie to";11;2;"";"";"1";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"1";"";"";0;5;"Positive";"";"";"Unknown"
"1117";"R_1NnwGLafUO0bftp";NA;2020-12-09 01:23:35;2020-12-09 01:39:27;0;"176.221.124.229";100;952;1;2020-12-09 01:39:27;"";"";"";"";"53.8195037841796875";"22.3650054931640625";"anonymous";"EN";0,9;1;"14";"Szkola Podstawowa nr 2 w Elku im. Danuty Siedzikówny ""INKI""";"Elk";1;1;2;1;3;3;2;1;2;3;2;4;4;3;3;3;3;4;3;4;4;3;2;2;3;4;3;2;3;2;3;2;2;3;4;4;4;4;4;3;3;4;4;3;3;3;4;3;3;3;2;3;2;1;3;3;3;3;4;2;4;4;2;2;4;3;4;2;4;2;3;3;3;3;4;2;3;3;2;2;2;3;1;3;3;4;4;4;4;4;3;4;2;3;3;4;4;2;1;4;2;3;3;4;2;2;3;2;2;1;2;4;2;1;1;2;4;2;3;2;1;1;2;3;2;4;2;2;1;2;2;3;2;3;2;4;1;4;2;2;3;4;4;1;4;1;2;3;2;3;4;4;3;4;4;3;2;2;2;4;4;3;1;4;4;2;"prowadzic badania na temat zdrowia czlowieka";"chcialabym odkryc cos korzystnego dla spoleczenstwa";2;"Dziennikarka";"pisalabym artykuly na rózne tematy";11;2;"";"";"1";"";"";"";"";"";"";"1";"";"";"";"";"";"";"1";"";"";0;0;"Neutral";"";"";"Unknown"
"1118";"R_w0NnKMzLsF8ELNT";NA;2020-12-09 01:23:07;2020-12-09 01:40:52;0;"81.190.251.6";100;1064;1;2020-12-09 01:40:52;"";"";"";"";"53.8195037841796875";"22.3650054931640625";"anonymous";"EN";0,9;1;"14";"szkola podstawowa nr 2 w Elku";"Elk";1;1;1;2;2;3;2;1;4;4;4;1;1;1;NA;1;2;3;3;1;3;4;1;4;4;3;4;3;1;2;1;2;1;2;2;4;4;4;4;2;2;4;4;1;3;1;2;2;3;2;2;2;2;1;1;2;1;1;2;1;2;2;4;1;1;1;1;1;1;1;1;1;1;1;1;3;4;3;4;4;4;4;4;4;4;3;4;4;4;3;3;3;4;1;2;2;4;3;1;2;2;3;4;4;2;4;4;4;1;4;2;2;2;1;1;1;1;1;1;3;1;1;2;4;1;4;2;2;1;1;2;3;2;3;1;3;1;4;2;1;2;1;1;2;3;1;1;1;2;3;2;4;3;4;3;4;4;2;3;4;4;1;3;3;2;1;"";"";2;"";"";11;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1119";"R_2qsK3RcvDO5IAyJ";NA;2020-12-09 01:23:41;2020-12-09 01:44:59;0;"89.228.49.164";100;1277;1;2020-12-09 01:44:59;"";"";"";"";"53.8195037841796875";"22.3650054931640625";"anonymous";"EN";0,9;1;"14";"Szkola podstawowa nr.2 im. Danuty Siedzikówny Inki";"Elk";2;4;3;3;4;4;2;2;3;4;2;4;4;2;3;3;4;4;3;3;2;4;3;3;2;3;2;2;3;3;3;4;4;2;4;4;3;3;3;4;3;2;1;1;3;4;3;3;3;3;3;3;3;4;4;2;3;1;2;3;1;2;2;2;2;3;3;2;4;3;3;4;3;2;4;2;3;2;1;2;3;4;4;3;2;3;4;4;3;2;3;4;2;2;3;3;4;2;2;3;2;3;3;4;2;3;4;2;1;2;1;3;3;4;3;3;2;4;2;2;3;3;3;3;3;3;3;2;2;3;2;2;3;2;1;3;1;3;3;1;1;2;3;2;2;2;2;2;2;2;2;3;3;4;4;4;4;3;3;2;3;2;2;2;2;1;"";"";4;"";"";11;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1120";"R_XL2I2ulQ0b5TF6x";NA;2020-12-09 01:23:35;2020-12-09 01:52:10;0;"81.190.249.192";100;1714;1;2020-12-09 01:52:10;"";"";"";"";"53.8195037841796875";"22.3650054931640625";"anonymous";"EN";0,9;1;"15";"Szkola Podstawowa nr. 2 w Elku im. Danuty Siedzikównej ""Inki.""";"Elk";1;1;1;2;2;2;1;1;3;3;3;3;2;1;4;1;2;3;2;3;2;3;2;3;2;4;1;1;1;3;2;3;2;2;3;4;4;4;4;3;3;2;4;2;3;2;1;1;2;1;1;3;3;1;1;1;1;1;2;1;1;2;1;1;1;3;3;1;3;1;1;3;3;2;3;3;4;4;2;4;4;3;4;4;2;2;3;NA;1;2;3;2;1;2;4;1;3;4;2;4;2;3;2;3;2;2;3;1;3;2;2;4;2;1;1;1;2;1;1;1;1;3;1;3;3;3;3;2;1;1;1;1;3;3;1;2;2;3;4;3;3;1;3;1;1;1;1;1;3;4;3;4;1;2;2;3;NA;2;3;3;3;1;1;2;2;2;"nie chce byc naukowcem";" nie chce";3;"aktorem dubbingowym";"ta praca wydaje sie byc dla mnie czyms interesujacym";11;2;"";"";"1";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"";"";0;5;"Positive";"";"";"Unknown"
"1121";"R_3q8uNDHkIvN9eHR";NA;2020-12-11 02:21:09;2020-12-11 02:44:40;0;"89.228.59.85";100;1411;1;2020-12-11 02:44:41;"";"";"";"";"53.8195037841796875";"22.3650054931640625";"anonymous";"EN";1;1;"15";"Szkola Podstawowa nr.2 im. Danuty Siedzikówny ps. Inki";"Elk";4;3;4;1;4;4;4;4;3;4;1;4;2;2;NA;1;3;4;4;3;4;4;3;4;4;4;1;3;4;4;1;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;4;4;4;4;4;4;3;4;4;1;4;1;3;4;4;4;3;4;4;4;2;4;4;1;3;4;4;4;4;4;4;1;3;1;3;4;1;1;2;4;4;3;4;4;4;4;4;1;4;4;4;1;1;1;4;3;4;1;4;1;3;1;1;4;1;4;4;2;3;1;1;1;4;2;1;4;1;1;1;2;1;2;4;3;3;3;4;3;1;1;4;4;2;4;2;4;4;"";"";7;"opiekunka, sprzedawca,";"lubie opiekowac sie dziecmi,";11;2;"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"";0;5;"Positive";"";"";"Unknown"
"1122";"R_1ooLPRLhEk4dEnV";"OPOLSKIE";2020-11-30 04:54:07;2020-11-30 05:28:59;0;"31.42.12.82";100;2092;1;2020-11-30 05:29:00;"";"";"";"";"50.6092987060546875";"18.4835968017578125";"anonymous";"EN";0,9;1;"14";"Publiczna Szkola Podstawowa w Zawadzkiem";"Zawadzkie";4;2;2;1;3;4;4;3;4;3;1;3;2;2;1;4;3;2;2;4;4;3;4;4;3;2;3;2;2;2;2;4;2;4;3;4;4;3;4;2;2;1;4;4;2;3;4;3;4;4;4;4;4;3;1;1;1;1;3;3;3;3;1;1;2;3;4;3;4;4;2;4;4;4;4;4;4;1;1;1;4;3;3;2;4;3;4;3;3;2;3;2;2;2;3;3;4;3;1;2;2;2;4;4;1;1;4;4;1;3;2;1;4;4;4;4;2;4;4;4;3;1;4;3;4;4;4;4;4;3;2;2;4;4;2;4;2;3;3;1;2;3;4;1;2;1;1;2;4;3;2;4;2;3;4;2;1;4;4;4;4;4;1;2;4;3;"Prowadzic badania dotyczace leków na choroby, które obecnie uznawane sa za nieuleczalne";"Leki te moglyby uratowac wielu ludzi i byl by to zdecydowany przelom z medycynie";3;"Lekarzem";"Interesuje mnie medycyna i jest moja pasja, lubie ja zglebiac i jest to dla mnie fascynujace";12;1;"";"";"1";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"";"";0;8;"Positive";"";"";"Unknown"
"1123";"R_3M5vjOvRCfR658F";"OPOLSKIE";2020-11-30 08:46:48;2020-11-30 15:04:29;0;"31.42.12.81";100;22661;1;2020-11-30 15:04:30;"";"";"";"";"50.6092987060546875";"18.4835968017578125";"anonymous";"EN";0,9;2;"14";"PSP ZAWADZKIE";"Zawadzkie";2;2;2;NA;NA;3;3;3;NA;NA;NA;2;2;3;3;2;3;3;3;3;3;3;2;3;2;2;3;3;2;2;2;2;3;3;3;2;2;2;3;3;3;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;2;2;2;1;2;3;1;2;1;3;NA;NA;NA;NA;2;2;2;2;2;2;2;2;1;2;2;2;2;2;"Odkrywac swiat";"Jest to Ciekawe";4;"Dentysta";"Duzo money money";12;2;"";"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";0;-5;"Negative";"";"";"Unknown"
"1124";"R_11bSaYiVpWZRJf3";"OPOLSKIE";2020-12-02 03:06:45;2020-12-02 03:31:55;0;"31.42.12.80";100;1509;1;2020-12-02 03:31:55;"";"";"";"";"50.6092987060546875";"18.4835968017578125";"anonymous";"EN";0,9;1;"14";"Psp w Zawadzkiem";"Zawadzkie";1;1;1;1;2;4;2;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;4;4;1;1;1;1;1;1;1;1;3;4;4;4;1;1;1;4;1;1;1;1;1;4;4;4;4;4;1;1;1;4;1;1;1;1;4;1;1;1;1;4;1;1;1;1;1;1;1;4;4;4;NA;1;1;4;1;4;4;4;NA;4;4;4;1;NA;NA;NA;NA;4;NA;4;1;NA;3;2;1;1;3;1;2;4;3;3;1;3;4;3;1;1;3;1;1;NA;1;1;1;1;4;2;4;NA;4;1;1;1;3;4;NA;1;2;4;4;4;NA;4;1;4;4;1;1;1;1;2;2;1;3;2;3;3;3;3;3;4;4;4;4;4;2;4;2;"";"";3;"Nauczyciel Wf oraz Psycholog";"To mnie jara xd";12;2;"";"";"1";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"";"";0;0;"Neutral";"";"";"Unknown"
"1125";"R_1d4XPqDSD6FKGXN";"KUJAWSKO-POMORSKIE";2020-12-09 04:49:37;2020-12-09 04:54:06;0;"83.20.238.150";100;269;1;2020-12-09 04:54:07;"";"";"";"";"53.12750244140625";"18.0243988037109375";"anonymous";"EN";0,9;2;"14";" Zespól Szkolno - Przedszkolny w Wystepie";"Wystep";1;1;1;4;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;4;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;"===";"===";7;"===";"===";80;1;"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";0;0;"Neutral";"";"";"Unknown"
"1126";"R_3L7SHj6jqsOvpIs";"KUJAWSKO-POMORSKIE";2020-12-09 04:49:35;2020-12-09 04:54:35;0;"94.101.18.41";100;299;1;2020-12-09 04:54:35;"";"";"";"";"53.12109375";"18.0092926025390625";"anonymous";"EN";0,9;1;"13";"nwm";"wystep";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;4;4;NA;4;NA;NA;NA;NA;NA;NA;NA;4;4;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"nie chce nic";"bo nie";2;"nie wiem jeszcze";"";NA;1;"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1127";"R_T7aig1hohkzqgFz";"KUJAWSKO-POMORSKIE";2020-12-09 04:49:40;2020-12-09 05:12:19;0;"94.101.17.128";100;1359;1;2020-12-09 05:12:19;"";"";"";"";"53.13519287109375";"18.0182952880859375";"anonymous";"EN";0,9;1;"15";"Zespól szkolno-przedszkolny w Wystepie";" Wystep";3;3;2;2;3;4;4;4;3;4;2;1;3;3;NA;3;4;3;1;3;3;3;2;4;1;3;3;4;4;3;1;2;3;1;4;4;4;4;4;3;3;3;2;2;1;3;3;3;4;4;3;3;2;2;3;1;1;1;2;2;1;4;4;1;1;4;4;1;4;2;1;2;1;1;4;3;3;2;3;1;4;2;2;3;4;2;3;4;2;3;3;3;2;2;4;3;4;2;1;1;2;3;4;3;1;3;4;2;1;1;2;2;1;3;2;2;4;4;2;3;1;1;2;2;2;2;2;2;2;2;2;2;4;4;3;2;3;4;4;1;4;2;4;1;2;1;1;2;3;3;1;4;4;4;4;4;4;4;4;3;3;4;4;4;3;4;"zadnym";"nie kreci mnie to :/";4;"kosmetyczka, stylistka paznokci, wizazystka";"lubie to robic, od malego mnie to interesuje";NA;1;"";"";"1";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"1";"";"";0;5;"Positive";"";"";"Unknown"
"1128";"R_3I0ONDp6BJIAZJ0";"KUJAWSKO-POMORSKIE";2020-12-10 01:56:17;2020-12-10 02:17:09;0;"94.101.16.217";100;1252;1;2020-12-10 02:17:09;"";"";"";"";"53.130096435546875";"18.01190185546875";"anonymous";"EN";0,9;1;"14";" Szkola podstawowa";"  Naklo";1;1;1;1;2;2;1;1;2;3;1;1;1;2;1;3;2;2;3;1;1;2;2;4;2;2;2;2;2;3;2;1;1;4;4;4;4;2;4;4;4;3;2;1;2;1;4;4;4;3;2;4;4;4;4;2;3;4;4;4;4;3;4;4;4;4;3;2;3;3;4;4;4;4;4;3;4;3;2;2;4;3;2;4;4;3;4;4;4;2;3;4;2;3;3;3;4;4;1;4;2;3;3;4;1;3;4;3;2;4;2;3;2;2;2;1;1;2;1;1;1;1;1;3;2;3;2;1;3;2;2;2;2;2;2;2;2;2;2;1;4;2;4;1;1;2;1;2;3;4;2;4;4;4;4;4;4;4;4;4;4;3;1;2;3;2;"";"";3;"";"";NA;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1129";"R_0xsKCq6a826AogN";"KUJAWSKO-POMORSKIE";2020-12-10 01:56:15;2020-12-10 02:19:25;0;"94.101.17.226";100;1389;1;2020-12-10 02:19:25;"";"";"";"";"53.13519287109375";"18.0182952880859375";"anonymous";"EN";0,9;2;"14";"Szkola podstawowa majora sucharskiego";"Sadki";2;3;3;3;3;4;1;2;4;1;1;4;2;2;4;3;2;1;2;4;3;3;4;2;3;3;2;1;1;1;4;1;3;2;4;2;1;1;1;1;1;1;3;4;1;4;4;3;3;1;1;1;1;1;3;3;3;1;4;4;2;2;1;1;1;4;1;4;1;1;1;2;3;2;1;2;2;3;3;1;1;1;1;2;1;1;1;2;3;1;1;4;1;1;1;2;2;2;1;4;3;2;4;4;1;1;4;3;2;2;3;3;3;2;1;1;1;1;1;2;2;2;3;4;3;4;4;3;2;3;3;2;4;3;2;3;1;4;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;4;4;1;4;2;4;3;"zrobic duze odkrycie w przelomie nauki";"bym chcial byc zapamietany";3;"niewiem";"niewiem";9;1;"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"";0;0;"Neutral";"";"";"Unknown"
"1130";"R_21BaB6SQ58LQKeI";"KUJAWSKO-POMORSKIE";2020-12-11 00:06:55;2020-12-11 00:27:54;0;"94.101.16.166";100;1258;1;2020-12-11 00:27:54;"";"";"";"";"53.130096435546875";"18.01190185546875";"anonymous";"EN";1;1;"14";"szkola podstawowa";"na wsi";1;3;3;2;3;2;2;1;3;2;3;3;3;3;NA;2;2;3;4;3;2;3;2;2;1;1;1;1;1;2;3;1;1;2;3;4;4;4;4;3;3;2;3;1;2;1;1;1;2;1;1;1;2;1;2;2;3;2;1;1;1;1;1;2;NA;3;3;1;2;2;2;1;2;1;3;3;3;3;2;3;1;3;3;2;3;4;2;2;2;4;3;4;2;1;3;2;3;1;3;4;2;2;2;2;1;1;3;NA;2;1;1;2;4;2;2;1;3;3;2;1;1;1;1;3;2;3;3;1;1;1;1;3;3;3;1;2;2;4;2;1;2;1;1;3;2;1;1;2;2;1;1;1;2;3;3;3;3;3;NA;1;2;2;1;2;1;1;"badac kosmos";"ufo";5;"grafik";"bo nic innego nie umiem";99;1;"";"";"1";"";"";"";"";"1";"";"";"";"";"";"";"";"";"1";"";"";0;0;"Neutral";"";"";"Unknown"
"1131";"R_2c2yH3iJyeEHU1N";"KUJAWSKO-POMORSKIE";2020-12-11 00:06:42;2020-12-11 01:05:01;0;"94.101.16.193";100;3498;1;2020-12-11 01:05:01;"";"";"";"";"53.130096435546875";"18.01190185546875";"anonymous";"EN";0,9;2;"14";"wies";"wies";4;4;4;4;4;4;4;4;4;4;4;4;4;1;4;3;2;3;3;4;4;2;2;2;3;4;NA;3;2;3;4;4;4;4;2;2;4;4;3;3;3;4;3;4;4;2;3;3;3;2;3;2;4;4;2;4;4;4;4;3;2;2;3;2;1;3;2;4;4;4;4;2;3;4;4;3;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;4;3;4;4;4;4;4;4;4;3;3;4;2;3;2;2;4;4;4;4;4;4;4;3;4;2;3;3;3;2;3;2;2;3;3;3;4;2;4;4;4;4;4;4;4;4;4;2;1;3;1;2;4;4;3;3;3;3;3;3;3;3;4;3;2;4;3;"badania nad zelkami";"sa dobre";3;"stolarz";"poniewaz lubie drewno";NA;99;"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"";0;5;"Positive";"";"";"Unknown"
"1132";"R_2ZDmDfbCKRgF4r9";"KUJAWSKO-POMORSKIE";2020-12-11 02:54:57;2020-12-11 03:06:11;0;"77.254.45.248";100;673;1;2020-12-11 03:06:12;"";"";"";"";"53.127593994140625";"18.0243988037109375";"anonymous";"EN";1;2;"14";"SP Sadki";"Sadki";2;3;2;2;3;2;2;2;3;2;2;3;4;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;3;3;3;3;3;3;3;3;3;2;3;2;3;3;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;2;2;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;2;3;2;2;3;2;4;4;4;4;4;4;4;1;4;2;2;2;4;4;4;4;4;1;4;4;4;4;4;4;4;2;2;3;3;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;4;2;NA;3;1;2;4;2;1;1;1;3;1;2;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;"jadro ziemi";"Tak o";4;"Sportowiec";"Lubie";9;1;"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"";0;5;"Positive";"";"";"Unknown"
"1133";"R_2zo1WAhelZDsUZ6";"ZACHODNIOPOMORSKIE";2020-11-20 01:16:56;2020-11-20 01:33:37;0;"188.147.168.40";100;1001;1;2020-11-20 01:33:37;"";"";"";"";"53.3466033935546875";"14.8699951171875";"anonymous";"EN";0,9;1;"14";"Szkola podstawowa nr 2 im. Jana Pawla II w Twardogórze";"Twardogóra";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;3;4;4;4;4;2;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;3;2;4;4;2;3;4;4;4;4;3;3;4;4;3;4;4;3;2;1;4;2;4;1;2;3;2;2;3;3;2;3;4;2;4;3;1;3;2;1;1;1;1;1;1;1;1;1;1;3;3;3;2;2;2;1;2;2;3;2;2;3;2;4;3;3;4;2;2;4;1;1;1;1;3;4;2;4;1;1;1;1;1;1;1;4;4;1;4;1;4;4;"";"";3;"";"";18;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1134";"R_RUCdwCMk0YB8E5b";"POMORSKIE";2020-12-10 04:21:53;2020-12-10 04:43:24;0;"188.147.97.195";100;1291;1;2020-12-10 04:43:25;"";"";"";"";"54.2097015380859375";"18.7602996826171875";"anonymous";"EN";0,9;1;"14";"SP Debrzno";"Debrzno";2;1;1;1;2;2;2;1;2;3;1;4;4;2;NA;1;2;2;2;2;2;2;1;2;1;1;2;3;1;NA;2;2;1;1;3;2;4;3;3;2;3;2;4;2;2;1;3;2;2;2;2;2;1;1;2;1;1;1;1;1;1;2;1;1;1;2;3;1;2;1;1;2;2;2;2;3;4;2;2;2;3;3;2;2;2;2;2;3;3;3;3;4;2;3;3;3;3;2;3;2;2;2;2;2;1;1;4;2;2;2;2;3;2;2;2;4;2;3;2;3;2;2;2;4;2;4;4;2;3;2;2;3;3;3;2;2;4;3;2;2;2;1;2;1;1;3;1;1;2;3;2;3;2;3;3;2;3;2;3;3;3;2;2;3;2;3;"umiec rozwiazac problemy przyrodznicze i medyczne";"bylo by to bardzo wazne dla spoleczenstwa";3;"Kosmetologiem";"bardzo interesuja mnie przedmioty z nim zwiazane";7;1;"";"";"1";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"";"";0;8;"Positive";"";"";"Unknown"
